,Coastal,Blue,Green,Red,NIR,Extra
443,592.53375,789.2005952380953,969.259375,1283.8584677419358,3366.118981481481,3439.663888888889
444,421.4410256410257,616.1190476190476,736.0721153846155,912.6153846153844,3103.4525166191825,3131.1452991452993
445,405.0064102564103,549.6398046398047,672.0745192307692,986.6000827129858,3324.008547008548,3361.7279202279205
446,653.7179487179486,919.3656898656899,1238.2379807692307,1480.436724565757,2033.321462488129,2109.3119658119663
447,392.30641025641023,528.9481074481075,631.479967948718,871.4019851116624,2935.5332383665714,2921.0313390313386
448,451.6157894736842,611.4893483709274,717.9325657894735,1036.3947368421052,3801.017543859649,3780.7923976608186
449,451.1589743589743,671.7991452991453,804.9134615384614,1004.3953680727873,3560.7716049382716,3658.3247863247866
450,454.92307692307685,620.0708180708181,807.7748397435898,940.4751861042186,1490.7136752136755,1536.6025641025642
451,345.2474358974359,423.8980463980464,507.66987179487177,622.4201819685692,1217.9629629629626,1313.128205128205
452,703.4189873417722,914.434599156118,1135.501582278481,1317.37076357697,1648.8696671354899,1684.87482419128
453,432.41025641025635,636.5702075702076,793.9911858974358,953.0471464019852,2632.227445394112,2723.069800569801
454,500.7807692307691,646.4719169719169,811.4358974358975,982.8333333333329,1577.1552706552704,1654.1068376068376
455,423.47564102564104,554.5940170940171,664.4391025641027,986.9507857733664,3377.9226020892693,3401.4729344729344
456,344.86,525.3809523809525,612.0234375,764.5245967741936,2987.887037037037,3058.3458333333333
457,417.975,578.7656641604012,687.5378289473682,963.2648556876062,3649.2753411306035,3695.526315789474
458,542.8962025316456,717.3037974683544,939.0419303797469,1124.6766026949776,1592.2470698546645,1637.791842475387
459,499.4038461538461,652.3528693528694,848.8421474358976,1003.8254755996691,1378.2706552706552,1407.9273504273506
460,699.54875,927.4910714285712,1207.60625,1415.2088709677416,1788.4305555555559,1837.4680555555558
461,548.4610389610389,756.5009276437847,980.3279220779222,1129.472559698366,1770.1789321789317,1848.782106782107
462,390.1227848101266,505.6515973477999,641.003164556962,796.0812576561864,1149.7430848570089,1221.7018284106891
463,471.825,640.1622807017543,779.046875,1030.1252122241085,3238.660818713451,3244.6140350877195
464,352.90259740259745,537.7940630797773,650.4139610389611,818.741935483871,3057.565175565176,3091.546897546897
465,822.4324675324675,1110.3426097711813,1419.3904220779223,1673.2249685798076,2860.114959114959,2981.685425685426
466,294.3628205128205,470.3168498168498,572.8709935897436,735.4813895781637,2872.7744539411206,2905.05698005698
467,386.7594936708861,565.5979505726341,668.2159810126583,821.7823601469987,2828.9268635724334,2885.5232067510547
468,532.0608108108108,688.4298584298584,869.4442567567567,1038.2109851787268,1340.1681681681678,1366.4699699699697
469,467.9341772151899,609.6702833031947,783.2365506329115,949.1559820334832,1344.592123769339,1390.7285513361462
470,476.7666666666666,655.5250305250305,870.1410256410256,1030.3250620347394,1461.483380816714,1508.6709401709404
471,377.9576923076923,577.2155067155066,663.7708333333333,836.4098428453266,3608.4363722697058,3629.267806267807
472,446.6658227848101,608.121157323689,811.6613924050633,973.8926092282564,1389.5011720581333,1439.2461322081574
473,573.2714285714285,762.5466914038343,948.4642857142857,1065.0540427314622,1654.845598845599,1676.073593073593
474,483.7576923076923,647.2759462759464,831.9599358974361,994.2245657568238,1526.9919278252607,1557.6809116809118
475,391.32631578947365,616.4260651629073,779.5731907894738,976.1931239388795,3139.2314814814813,3241.0160818713452
476,655.097435897436,894.8089133089135,1168.4815705128206,1372.585194375517,1714.9506172839508,1755.4843304843303
477,554.8525641025641,743.7460317460317,914.2451923076924,1234.995864350703,3460.9952516619182,3597.0997150997155
478,448.2371794871795,650.9511599511601,800.3044871794872,983.0252274607114,2849.016619183286,2865.7792022792023
479,839.3481012658228,1120.594333936106,1451.1677215189873,1710.464271131074,2188.3314580403194,2284.9479606188465
480,343.35569620253165,535.3972272453284,633.7191455696203,785.567170273581,3067.9118612283164,3138.690576652602
481,499.6688311688311,664.4409400123685,804.3368506493507,1103.4503560955177,3213.607503607503,3261.6940836940835
482,419.28734177215193,610.1711874623267,715.5253164556963,892.7758268681093,3301.3417721518986,3354.1870604782
483,501.00128205128203,682.8162393162393,918.5576923076923,1110.7018196856905,1551.8675213675215,1597.3176638176637
484,555.2975308641976,751.4938271604939,955.375,1091.4309040223018,1636.0772748056697,1680.2318244170099
485,485.0461538461539,645.5818070818071,836.008814102564,1030.4371381306862,1446.9843304843307,1506.431623931624
486,607.997435897436,823.4047619047619,1044.5849358974358,1223.0306038047972,2236.807692307692,2277.4102564102564
487,441.9354430379747,590.2965641952985,679.2761075949368,947.4038383013474,3627.9310829817155,3674.994374120957
488,345.40759493670885,492.4701627486437,566.5917721518988,705.5242956308697,2450.73417721519,2544.444444444445
489,509.98888888888894,672.2868900646679,864.3557098765433,1057.1648745519713,1401.7233653406493,1453.4554183813443
490,420.88108108108116,581.8770913770913,666.7119932432432,990.8753269398431,4156.738238238237,4129.106606606606
491,514.4467532467531,679.8794063079777,891.1566558441559,1043.7184750733138,1378.5319865319864,1402.6911976911974
492,590.4062500000001,804.2255952380953,1038.37421875,1221.028629032258,1715.159722222222,1721.1652777777776
493,485.33205128205134,631.6800976800977,753.0833333333333,1046.5086848635235,3244.216049382716,3240.9131054131058
494,523.2486842105263,679.1259398496238,864.9432565789474,1053.0904074702885,1399.7300194931772,1440.7558479532163
495,393.68461538461537,521.2081807081806,671.0168269230768,813.8697270471463,1234.335232668566,1283.3361823361824
496,440.7432098765432,586.8477366255144,730.3703703703706,928.6977299880527,1995.3754000914498,2043.0713305898494
497,501.58734177215194,666.0500301386377,873.807753164557,1055.2960391996733,1468.6526019690577,1519.3586497890296
498,362.82692307692304,479.6434676434677,609.9142628205128,788.3647642679902,1605.320037986705,1686.7977207977208
499,511.55569620253164,702.0524412296564,921.0909810126585,1085.7835851367904,1436.3881856540083,1473.846694796062
500,494.4848101265823,660.5310427968657,871.8362341772153,1042.5247039608005,1490.2817627754337,1543.6554149085796
501,571.2623376623377,686.973407544836,826.8977272727273,999.4214495182239,1431.9086099086096,1522.8225108225113
502,449.81410256410254,639.059829059829,790.5721153846155,967.1004962779158,2448.990028490029,2512.603988603989
503,583.4076923076923,753.5250305250304,963.1674679487178,1156.5562448304386,1537.48955365622,1564.2421652421651
504,436.6282051282051,578.3260073260072,678.926282051282,1011.7890818858561,3807.4677113010453,3779.277777777778
505,414.38108108108116,561.0579150579151,747.4425675675677,913.6647776809066,1309.837337337337,1359.4594594594596
506,389.9564102564103,578.1214896214897,709.7532051282051,860.6116625310173,2668.407407407407,2712.1353276353275
507,574.1272727272728,813.356215213358,1066.935064935065,1267.5810640971931,1929.8710918710915,1933.3520923520923
508,591.3666666666667,803.029304029304,1050.0833333333333,1235.4296939619526,1720.8143399810067,1773.3945868945868
509,455.59078947368425,649.8546365914787,827.4243421052631,1057.720288624788,2620.164230019494,2628.327485380117
510,406.9262500000001,553.0458333333333,747.4421875,884.1842741935483,1215.539814814815,1255.9250000000002
511,635.6618421052632,838.12343358396,1055.9720394736842,1247.7559422750423,2135.2948343079925,2169.769005847953
512,386.6227848101266,583.8860759493671,701.8283227848102,861.7366271947735,3039.350210970465,3064.6821378340364
513,429.4038461538462,609.2289377289377,762.8100961538461,919.9727047146401,2139.9862298195635,2231.1438746438744
514,466.0166666666666,603.54884004884,786.2948717948718,959.7671629445821,1325.3941120607788,1369.9088319088319
515,499.9346153846154,637.9664224664224,798.5376602564103,940.1575682382135,1254.9558404558406,1302.331908831909
516,505.5227848101266,673.7691380349609,854.2871835443037,1048.3029808084932,1991.3187998124713,2070.497890295359
517,738.5205128205129,977.5970695970695,1270.6458333333333,1512.0595533498758,1920.1372269705605,1982.9245014245014
518,494.0311688311688,691.9406307977738,903.9001623376624,1081.7984918307498,2060.28330928331,2153.8297258297257
519,546.9794871794873,732.925518925519,922.2251602564103,1106.1542597187758,2168.9069325735995,2284.2421652421654
520,382.34556962025323,504.19650391802287,654.4193037974685,770.1637403021642,1048.992498827942,1086.2292545710268
521,694.3828947368422,942.4949874686715,1213.9317434210527,1410.3005093378608,1701.6549707602344,1738.5102339181285
522,467.6740259740259,637.7322201607915,835.6461038961039,961.6736489317133,1484.9846079846081,1513.2150072150073
523,538.1435897435897,723.6367521367521,879.5040064102564,1028.8291976840364,2294.6937321937326,2366.6424501424503
524,427.27750000000003,563.4809523809524,725.44921875,890.7161290322579,1219.9986111111111,1276.9625
525,728.598717948718,975.9377289377292,1273.6434294871794,1506.2369727047146,1913.9245014245012,1994.4102564102566
526,445.8153846153847,597.4688644688644,783.6850961538462,945.8763440860214,1391.0536562203226,1443.7450142450143
527,494.51125000000013,638.570238095238,812.95234375,984.9048387096774,1332.9115740740742,1371.0875
528,376.27468354430385,575.4352019288726,701.8742088607595,882.3821968150266,3189.666666666668,3221.9971870604777
529,487.4766233766233,680.47804576376,893.5332792207791,1033.206116464181,1590.2544492544494,1611.7705627705627
530,487.0512820512821,671.521978021978,864.0168269230768,987.4925558312656,1535.6163342830012,1550.30056980057
531,438.0911392405063,566.543098251959,671.2080696202531,948.354430379747,3020.744960150023,3056.6483825597747
532,471.9934210526315,631.2550125313284,722.5205592105264,1008.1922750424449,3976.98343079922,3967.9195906432747
533,779.1837499999999,1006.3333333333335,1268.38671875,1507.4685483870971,1937.4537037037037,2020.8277777777778
534,306.7493670886076,492.5895117540688,585.5561708860758,746.2388730093915,3060.9071729957805,3095.9254571026718
535,435.95316455696195,590.8499095840868,784.2887658227847,923.6112699060841,1301.3933427097984,1340.8973277074542
536,406.82151898734173,525.5364677516577,650.3401898734177,929.2641894650878,2459.221284575715,2467.9212376933897
537,548.4884615384615,724.6715506715506,933.4951923076924,1129.3585607940447,1491.9012345679014,1531.8276353276353
538,381.43766233766235,570.7037724180582,698.5714285714286,861.3179723502303,2866.5613275613277,2884.0014430014435
539,542.1025316455696,727.9005424954794,966.4058544303799,1168.2735810534916,1598.5705578996717,1645.2658227848103
540,497.474358974359,691.7344322344322,875.2540064102565,1045.2468982630273,2211.2673314339986,2319.846153846154
541,488.03924050632907,646.7830018083182,807.6938291139239,1045.7211106574114,2373.270042194093,2491.880450070324
542,449.5129870129869,588.5405071119358,673.7613636363637,1008.9673229995811,3964.934102934103,3973.2395382395384
543,604.9746835443038,838.3580470162749,1078.9161392405063,1238.0841159657004,1706.6282231598686,1722.6104078762303
544,381.94871794871796,525.3199023199023,693.7972756410256,832.2700578990901,1273.1533713200379,1311.2179487179487
545,450.3658227848101,624.6238698010848,776.7808544303797,950.2078399346674,2467.8504453820915,2491.7904360056255
546,851.7961538461539,1101.0079365079362,1385.1249999999998,1617.0897435897436,1984.4197530864199,2056.021367521367
547,354.77215189873425,551.062085593731,679.879746835443,838.6100449162923,2763.685888420065,2836.0365682137835
548,450.5594936708861,652.6124171187463,799.9881329113924,972.7631686402611,2911.1054852320676,2980.3516174402253
549,474.45256410256417,648.2802197802199,826.5224358974359,1116.9396195202646,2994.5555555555557,3066.5156695156693
550,484.1354430379746,649.75226039783,864.9533227848101,1042.5071457737852,1450.780121894046,1496.6244725738397
551,457.1197368421052,584.9116541353384,732.485197368421,884.6353989813243,1196.395711500975,1256.62865497076
552,550.5487179487179,784.0726495726495,1077.5184294871794,1321.1778329197684,1723.7032288698956,1785.045584045584
553,442.57721518987347,623.379746835443,707.8030063291138,991.8150265414454,4412.674167838725,4367.915611814346
554,337.26455696202527,529.831223628692,611.8401898734178,770.2752143732137,3344.7426160337554,3404.198312236287
555,455.39493670886077,667.7926461723929,862.3884493670887,1031.8195181706817,2481.8481012658226,2577.291139240506
556,529.0962025316455,715.2983725135623,944.5435126582279,1118.4311964066965,1574.8045007032347,1624.0675105485234
557,402.2833333333333,543.501221001221,645.5016025641027,964.8147229114973,3520.4848053181395,3488.7321937321935
558,478.39113924050633,651.7426160337553,751.201740506329,1048.49652919559,4194.177215189874,4182.658227848101
559,549.8222222222223,764.4814814814815,994.6435185185186,1146.406212664277,1707.0544124371283,1769.3978052126201
560,424.64871794871794,547.465811965812,682.4174679487179,830.3961952026468,1423.371320037987,1518.4301994301995
561,568.49375,755.6452380952381,963.97265625,1145.9108870967743,1624.5768518518516,1648.8819444444443
562,405.9610389610389,622.1471861471861,723.5551948051948,896.0536237955594,3643.423280423281,3667.2958152958154
563,550.8776315789473,721.4542606516292,927.4449013157894,1087.8603565365024,1466.385964912281,1488.7953216374272
564,320.34125,497.1773809523808,586.3648437499999,743.674193548387,3053.4041666666667,3092.5888888888885
565,433.00779220779225,633.0197897340754,792.4991883116884,970.2823627984918,2682.395863395864,2740.549783549784
566,569.3679487179487,763.3125763125763,947.2483974358976,1201.909842845327,2836.1785375118716,2886.366096866097
567,857.5448717948717,1166.100122100122,1485.2283653846157,1657.8527708850288,2004.911680911681,1959.5512820512822
568,408.6544303797468,583.4737793851718,724.3370253164557,894.4507962433646,2364.5822784810125,2388.8185654008435
569,425.6666666666667,624.8717948717949,759.4959935897436,938.8387096774194,3090.804843304843,3167.8504273504273
570,505.38734177215184,636.8565400843881,800.9541139240506,972.2294814209879,1328.3445850914202,1371.7355836849506
571,633.87012987013,851.713048855906,1075.7483766233763,1271.2396313364056,2039.6031746031745,2053.3261183261184
572,323.3392405063291,507.0994575045208,622.0435126582279,798.9959167006941,2921.371308016877,2963.10970464135
573,377.2371794871795,580.009768009768,691.7051282051283,865.8416046319272,3351.871320037987,3393.797720797721
574,505.87721518987337,741.2386980108499,1017.3488924050633,1194.563903634136,1435.6399437412097,1456.4233473980312
575,468.03205128205127,631.2710622710622,818.4479166666666,965.0885028949548,1437.7364672364672,1464.908831908832
576,475.8884615384615,609.6874236874237,763.5544871794872,924.508271298594,1242.2431149097815,1294.840455840456
577,492.9333333333334,655.0990476190477,825.0158333333334,1030.6111827956988,2161.9841975308645,2177.422222222222
578,434.72987012987016,601.1193568336425,693.7126623376623,1010.5161290322582,4065.700817700817,4040.191919191919
579,387.3794871794872,587.0329670329669,705.3814102564103,862.7828784119108,3012.731244064577,3098.119658119658
580,431.8423076923076,588.3412698412699,769.2772435897435,911.1344086021505,1393.060778727445,1437.0840455840453
581,662.772602739726,891.170906718852,1187.4683219178082,1406.9726027397257,1826.5007610350076,1898.0395738203956
582,334.1168831168831,520.3982683982684,612.8969155844156,771.0971931294511,3111.736892736893,3192.4069264069276
583,424.8705128205128,578.2326007326008,670.6177884615385,1014.759305210918,4160.459164292498,4136.7336182336185
584,477.6461538461538,649.199023199023,849.2371794871794,1005.7253928866828,1483.5873694207028,1531.4900284900284
585,406.88101265822786,636.787221217601,808.304588607595,996.2143732135564,3026.3670886075947,3054.7172995780593
586,630.7594936708862,843.875226039783,1064.3156645569622,1246.2772560228664,1896.6694796061886,1913.0689170182839
587,595.5139240506329,782.4376130198914,1017.1170886075948,1226.5394038383013,1626.6849507735585,1654.3375527426163
588,496.0141025641025,678.1990231990233,884.209935897436,1036.683622828784,1340.0940170940169,1371.4259259259259
589,402.83625,597.6250000000001,711.05859375,877.4379032258064,3127.8916666666664,3191.997222222222
590,353.0386666666667,539.063492063492,642.4774999999998,788.7875268817204,2838.014320987654,2904.133333333333
591,487.3294871794872,668.6752136752139,849.3974358974358,992.551282051282,1683.9914529914531,1685.574074074074
592,370.8589743589743,567.4053724053725,702.7115384615385,862.7059553349876,2787.697056030389,2853.8618233618236
593,677.9518987341773,918.4261603375529,1161.2231012658226,1373.5630869742752,2194.814345991561,2248.4838255977497
594,431.48860759493675,571.093429776974,742.2507911392406,860.0032666394446,1202.2489451476795,1236.1870604781996
595,476.8487179487179,633.7612942612943,757.7588141025642,1083.0818858560795,3832.050807217474,3865.2321937321935
596,528.276923076923,706.8467643467643,873.5184294871793,1137.6182795698926,2914.558879392213,2964.0740740740744
597,392.9234567901235,587.7460317460319,710.630401234568,883.1298287534847,3044.2546867855513,3079.40329218107
598,344.3658227848101,496.70584689572036,604.2634493670887,761.5353205389954,2322.900140646976,2352.9549929676514
599,659.9,877.4490657022304,1122.48417721519,1324.9799918334013,1832.2658227848103,1849.9648382559774
600,473.4632911392406,622.22965641953,812.8235759493671,957.7982850142915,1289.2644163150492,1316.3713080168775
601,482.73506493506494,668.3636363636364,830.7970779220778,996.3447842480099,2278.8840788840785,2375.507936507937
602,362.5101265822785,554.288125376733,631.6321202531645,796.6921192323397,3461.415377402719,3546.2742616033756
603,490.9506329113924,667.5346594333935,833.1993670886076,1091.2980808493264,2799.7323019221762,2790.090014064698
604,513.4303797468355,693.2628089210368,913.7072784810127,1094.6590445079626,1522.4631973745902,1544.2728551336147
605,452.47368421052636,615.7694235588971,831.5559210526316,1028.1604414261462,1445.3338206627682,1474.907894736842
606,478.3987341772152,656.4647377938519,876.1155063291139,1058.3258472846057,1527.7937177684014,1580.1533052039383
607,307.9617283950617,383.9482657260435,469.41280864197535,577.4133811230583,908.6026520347509,981.164609053498
608,627.7962025316456,854.8444846292945,1080.5427215189875,1297.101265822785,2290.42194092827,2338.2869198312237
609,312.37594936708865,388.6479807112718,473.26107594936707,595.269906084116,1098.094702297234,1200.1631504922645
610,430.41025641025635,571.3363858363858,668.8020833333335,992.6435070306039,3751.973884140549,3763.346153846154
611,410.0101265822785,608.636528028933,754.2231012658228,936.1237239689669,2938.768401312705,2980.3895921237695
612,386.1316455696202,582.3936106088005,698.870253164557,849.2441812984893,2851.997187060478,2916.25035161744
613,358.61428571428564,559.4248608534323,656.6996753246754,834.6920821114369,3457.7609427609427,3482.150072150072
614,576.7294871794873,756.1221001221,979.3341346153845,1142.6120760959473,1495.8034188034187,1518.0441595441594
615,431.9645569620253,581.1211573236891,690.1162974683544,995.4610044916294,3621.161744022504,3596.3516174402253
616,502.18860759493674,658.3044002411091,774.1629746835443,1118.1294405879953,3881.611345522738,3897.697609001407
617,521.5538461538462,707.9462759462759,888.957532051282,1043.4350703060381,1909.6001899335233,1934.3048433048436
618,397.36075949367086,547.1253767329717,710.535601265823,834.9963250306248,1303.8105954055325,1339.6596343178621
619,369.0666666666667,554.8107448107448,670.53125,828.9172870140613,2861.49477682811,2891.068376068376
620,472.5683544303797,629.8577456298976,794.5197784810127,921.9999999999999,1483.6788560712612,1512.0492264416316
621,365.3397435897436,457.2032967032967,568.1017628205128,681.0603804797354,928.6429249762584,956.0370370370371
622,305.0375,420.2511904761906,540.9203124999999,715.5774193548386,1770.738888888889,1847.8680555555557
623,632.8397435897435,834.4010989010987,1063.2211538461538,1273.2907361455746,1808.360873694207,1861.0000000000005
624,550.1086419753086,744.1945914168138,969.9652777777778,1162.3361210673038,1517.602652034751,1565.650205761317
625,451.5153846153847,622.4151404151404,747.0264423076924,1008.1910669975184,3377.400759734093,3368.4857549857547
626,444.23375,576.3172619047618,671.2828125,957.0076612903225,3319.3550925925924,3315.6597222222217
627,465.43506493506504,648.0105132962276,836.2402597402596,955.1608713866781,1481.7282347282348,1498.6536796536795
628,468.8948717948718,637.173382173382,778.8621794871794,1080.8995037220843,3316.6533713200383,3340.042735042736
629,625.2189873417722,829.5304400241109,1074.2681962025317,1291.3156390363415,1695.7927801218948,1721.4289732770744
630,507.96538461538455,698.936507936508,851.2211538461538,1029.3829611248964,2599.5147198480527,2668.6424501424503
631,854.4910256410258,1127.5689865689865,1430.2483974358977,1653.6323407775021,2364.1035137701806,2496.4615384615386
632,419.6089743589743,569.0610500610501,730.5913461538461,952.8010752688173,2094.9938271604933,2150.2820512820517
633,456.79493670886075,606.1452682338759,698.5878164556963,983.9910167415271,3746.6694796061893,3759.537271448664
634,508.94805194805195,690.7730364873221,891.1996753246754,1106.0364474235444,2113.801346801347,2200.8643578643587
635,567.7486842105263,774.7406015037593,1016.2902960526314,1214.6018675721562,1574.7504873294345,1624.043859649123
636,508.9558441558441,697.2207792207793,870.601461038961,1035.2526183493926,2311.945646945647,2413.054834054834
637,456.2354430379746,621.1808318264015,772.4011075949367,1055.5973866884442,3076.371308016878,3092.649789029536
638,427.9329113924051,583.2591922845086,706.5300632911391,960.9946917109023,2938.465072667604,2947.3009845288325
639,553.1320512820512,749.8870573870574,969.3733974358973,1124.2936311000824,1797.5170940170942,1833.3732193732192
640,364.96315789473687,563.871553884712,686.5139802631579,841.6498302207132,2867.849415204678,2957.165204678363
641,470.0910256410257,661.4700854700856,812.1586538461537,969.6381306865179,2515.3874643874647,2548.0883190883196
642,488.0716216216216,670.2837837837839,847.1528716216217,1078.279424585876,2685.56006006006,2813.5420420420423
643,322.63974358974355,510.79365079365084,616.7556089743591,769.7564102564104,2876.4116809116813,2960.7991452991455
644,416.075,554.5488095238095,652.66484375,918.1951612903224,3239.7412037037043,3217.616666666667
645,459.99873417721517,620.2374924653406,817.1566455696202,1017.0506329113923,1405.5503984997658,1450.3192686357243
646,451.4269230769231,604.2783882783883,746.1402243589743,1054.7390405293631,3125.68138651472,3165.849002849003
647,457.0189873417721,640.713682941531,843.7950949367088,981.4565128623929,1566.3994374120953,1588.887482419128
648,467.1078947368422,618.298245614035,799.9399671052631,958.723684210526,1438.3464912280701,1498.1520467836258
649,431.1302631578948,571.3151629072682,701.2549342105262,1006.3433786078098,2959.627680311891,3000.8801169590643
650,341.5428187919463,469.54592521572386,630.4988255033555,752.2646460272784,1135.5677355207556,1179.0120805369127
651,340.77971246006393,467.6172219686597,634.0318490415335,757.5441615995052,1108.7129333806652,1150.226127085552
652,326.34827586206904,443.1687507894404,593.2545590185678,708.0701206468727,1075.8329403674227,1124.2326849395815
653,322.90418204182043,429.93229075147894,568.0895602706026,677.0887592746897,1033.8595508177302,1084.3146098127647
654,333.90214205186015,448.90374188006655,600.1212655016911,712.4822344255738,1032.273873648169,1086.9733183013905
655,344.28170731707314,464.3307615729219,608.841681184669,733.0903113409013,1181.9374758033296,1241.3041037553232
656,309.2894927536232,422.88004658385097,574.8246150362319,690.4631837307153,999.8694981213094,1036.1215780998389
657,331.2604464285714,461.3203231292517,636.4888392857144,764.1859447004608,1063.3116071428574,1098.9236111111109
658,319.9675,430.30267857142854,575.8039620535714,693.7088133640552,1014.9649470899473,1060.4962301587302
659,303.3383035714286,405.92963435374156,547.6755022321428,658.6583525345621,933.3184523809522,977.1585317460317
660,324.65116071428577,430.6500850340136,573.9172433035714,686.2238767281104,985.6021494708997,1045.1381944444443
661,353.92958515283846,467.2193803285506,611.6287527292576,729.6005775461332,1134.1210981724082,1195.2988840368755
662,374.0238238238238,496.25925925925924,649.2364239239239,771.2799573767317,1191.73136099062,1237.8878878878884
663,334.0496872207328,446.3712072854166,590.8038985701519,715.7560321715816,1055.0420679839806,1099.340979048754
664,375.22169642857136,533.1028061224491,754.2749441964286,919.6724366359447,1226.9756613756613,1248.3682539682536
665,390.55156110615525,556.7966951276496,797.4502118644068,986.8277747402951,1295.6931641722008,1314.6191892159777
666,376.3661896243292,529.0242780475339,739.9741167262969,899.4631831034682,1201.5489962234149,1231.3176306897237
667,294.9861483467381,397.90488956976895,536.6133266309204,640.8000230620659,919.3553106278752,964.1344454373944
668,328.34290811775196,430.3121362728856,567.4319246208742,679.4195850479122,1001.2557240559025,1052.7310932698977
669,380.61203953279426,522.178967184358,713.104615902965,861.5999478306234,1188.3664437123557,1247.5686333233505
670,375.0287234042553,520.6652102330294,722.7332945478723,876.9764070006862,1240.8767730496456,1287.9450354609933
671,319.9453571428571,425.98065476190476,570.5216517857142,690.699452764977,1026.4123015873015,1085.1576388888889
672,345.82421805183196,456.648580790672,608.9179512957999,736.2228372106433,1062.5322543276072,1112.971105153411
673,357.4691964285714,474.21738945578227,634.0757812500001,767.8977822580646,1107.566798941799,1141.119345238095
674,358.3913470115968,476.14209251943413,632.203501338091,769.6278380478259,1133.483232563518,1176.044404797304
675,309.8501785714285,427.28214285714284,588.3982700892857,709.9680299539172,995.1992063492064,1026.547718253968
676,322.7833035714286,444.90994897959183,608.2906250000001,731.5933179723503,1000.7345238095238,1033.5905753968254
677,415.79919499105546,601.9748274980832,856.5768671735242,1041.413555311905,1379.3521831312535,1410.0702643609623
678,352.23285714285714,477.3309523809524,645.8512834821428,780.0690092165901,1089.9144841269842,1131.53998015873
679,329.2659821428571,463.31130952380965,659.2732700892856,804.4234447004609,1067.6739417989418,1100.8645833333333
680,339.9066071428571,440.0737670068027,578.0361049107144,692.7866359447004,1015.6555224867724,1077.6935515873015
681,333.8561106155219,436.13304447559574,575.0964540588759,690.8815573652557,1015.4709749892623,1078.1712756467439
682,330.1806890299184,453.20053533652816,621.2861514052584,749.3579680051472,1091.645982337732,1143.6628387226756
683,342.8128686327078,458.8074386144091,623.4501228775692,754.3648707082938,1064.4935954721477,1108.4904180319727
684,326.3185714285715,439.4849489795918,592.8155691964286,718.4647465437787,1028.8765542328042,1065.4159722222223
685,300.9420535714286,402.3394982993198,535.4604910714286,652.1143721198158,960.2750992063492,1006.7052579365081
686,285.7550491510277,402.0214051661774,564.6956546023235,692.6942834904435,948.4075728990833,983.8499652467482
687,297.295,413.58694727891157,574.9501674107142,697.2712845622118,935.4983796296297,964.6149801587302
688,333.5078501338092,446.8170001274373,596.8589429081178,714.4480446605852,1011.2699970264642,1054.0955496084846
689,328.35017857142856,428.17721088435377,566.0916294642857,680.9469182027648,995.7972883597884,1058.7279761904758
690,313.6669045495094,409.228410008071,539.7033898305084,649.5109493251992,955.6151584233654,1020.1124987610269
691,306.1539426523297,402.92413381123055,533.2323028673835,641.8533067406638,941.0822381521305,999.2378534448427
692,312.43312352478364,419.707429470608,559.7340184893785,679.9883759295448,1039.2583850569688,1102.054987324067
693,319.1469642857143,447.37746598639455,630.2608816964286,772.7319988479262,1070.9654431216934,1114.5017857142857
694,341.4789285714286,462.17920918367355,632.0275111607143,771.9914170506914,1101.8758928571426,1150.2948412698413
695,351.91623550401437,474.18427424493433,646.3904438001784,784.9263330551636,1117.5861168929857,1166.5374169887994
696,313.2799107142857,426.9903486394558,581.3716517857144,712.5952476958525,1002.2962962962961,1042.921130952381
697,293.2651474530831,392.53538448444607,523.5487600536192,634.5350399262013,959.9030549763348,1010.9779565087875
698,291.2116964285714,390.93486394557823,525.5032924107143,636.9690956221197,923.6351851851849,971.474503968254
699,287.7836461126005,381.93110345121073,508.9354892761393,612.5632909567875,887.445371197829,936.1267004269685
700,355.635,495.79426020408164,698.998716517857,858.264746543779,1158.0479166666667,1193.5291666666665
701,336.27205357142856,438.4774234693877,578.0538504464286,695.0791762672811,1026.191898148148,1084.4269841269843
702,307.35160714285723,381.7500850340136,481.2904017857143,580.3443836405531,931.001388888889,1024.1418650793648
703,324.36380697050936,445.83654623601,619.7588248436103,753.9258842860849,1045.1154800913514,1093.7163141693973
704,324.3721498371336,440.16674422211884,598.8597312703583,726.6603971839866,1013.0670768488357,1060.418204849801
705,356.4605004468275,489.70905144899797,687.4454870420018,837.2678370665052,1120.6186078840235,1155.226491907457
706,313.07437500000003,426.3269557823128,585.7587611607142,718.0627880184333,1001.6705357142857,1036.6757936507938
707,306.93964285714287,413.7489370748299,556.6141741071428,685.4239343317973,1024.6311177248679,1080.385615079365
708,253.1022301516503,322.9794826048171,410.23199152542367,503.5681850881989,825.1654607328114,905.8141540291406
709,293.49991071428565,380.9404336734694,495.98309151785713,598.9882776497697,909.5641203703702,974.8399801587301
710,286.8818588025023,384.27179879994895,519.654211349419,632.3464787108304,908.1876344619867,954.8963360142984
711,333.21687499999996,439.150850340136,580.6087053571429,702.8874135944702,1013.2731481481483,1068.657242063492
712,289.4745535714286,361.01122448979595,455.8267299107143,550.526728110599,876.897123015873,960.2859126984126
713,319.23038427167114,417.1059619558279,549.4100759606794,665.0616045432268,1025.8802502234137,1101.630821169695
714,397.2024911032028,552.4399254363665,773.6829774614473,940.4820724754143,1262.4099556258514,1282.7987346777381
715,383.89335887611753,540.265949036064,762.6879789272032,934.8937502574878,1254.84016839317,1280.915283099191
